ad_id,subject,price_byn,company_ad,list_time,condition,brand,processor,rom_volume,rom_type,diagonal,os,videocard,videocard_brand,region,gaming_laptop,matrix_type,display_resolution,ram_volume,ram_type,battery_life
1060948278,Игровой ноутбук ASUS ROG Strix SCAR 17 2023 G733 (240Hz/Ryzen 9 7945HX/RTX 4090 16GB/16GB/SSD 1TB),6990.0,True,2026-04-24T09:30:35Z,Б/у,,,,,,,,,Минск,,,,,,
1058573731,MacBook Air  A1466,299.0,False,2026-04-24T09:27:37Z,Б/у,Apple,Intel Core i5,,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,Intel UHD Graphics,Минск,,TN + Film,1440 х 900,,,2-4 часа
1066069269,MacBook Pro 13.3 2017,800.0,False,2026-04-24T09:26:10Z,Б/у,Apple,Intel Core i5,128 ГБ и менее,HDD,13.3'' / 33.8 см,Mac OS,,,Минск,,,,8 Гб,,
1066069162,Продам ноутбук Asus X552EA 4 ядра/ 4Gb,140.0,False,2026-04-24T09:24:37Z,Б/у,ASUS,AMD E2,128 ГБ и менее,,,Windows 10,Встроенная,,Витебская область,,TN + Film,1366 х 768,4 Гб,DDR3,1 час и меньше
1057818136,Игровой ноутбук Maibenben X558 (144Hz/Ryzen 7 5800H/RTX 3060 6GB/16GB/SSD 512GB),2100.0,True,2026-04-24T09:23:48Z,Б/у,Другой,AMD Ryzen 7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,1-2 часа
1066068999,Ноутбук-трансформер,300.0,False,2026-04-24T09:22:37Z,Б/у,ASUS,Intel Atom,256 ГБ,SSD,10.1'' / 25.7 см,Windows 10,Встроенная,,Брестская область,,IPS,1366 х 768,2 Гб,DDR3,10 и более часов
1066068661,Ноутбук Samsung Galaxy Book5 360,3600.0,False,2026-04-24T09:18:51Z,Новое,Samsung,,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,,,Минск,,,,16 Гб,,
1066068618,ASUS ZenBook 14 UX433FAC 14.0 i5/8/512,750.0,False,2026-04-24T09:18:18Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,,,Минск,,IPS,1920 х 1200,8 Гб,,
1066068522,Ноутбук acer aspire 5745g проц i5 видео 1гб,290.0,False,2026-04-24T09:17:21Z,Б/у,Acer,Intel Core i5,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce 920M 1 ГБ,Минск,,,,8 Гб,DDR3,2-4 часа
1066068073,apple MacBook pro 13 2018/2019 a1989 83%,850.0,False,2026-04-24T09:12:13Z,Б/у,Apple,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,Intel Iris XE Graphics G7,Минск,Да,OLED,2560 х 1600,16 Гб,LPDDR3,6-10 часов
1064958011,Ноутбук Ryzen 7 3750h + gtx 1650,1300.0,False,2026-04-24T09:11:25Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1066067959,Ноутбук ASUS Vivobook 16X M3604YA-MB252,2889.72,True,2026-04-24T09:10:45Z,Новое,ASUS,AMD Ryzen 5,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1066067931,Ноутбук Apple MacBook Pro 14.2'' M3 2023 MTL83,3946.97,True,2026-04-24T09:10:43Z,Новое,Apple,,,SSD,,Mac OS,,,Минск,-,,,,,
1066067933,Ноутбук Apple MacBook Pro 14.2'' M3 2023 MR7K3,4119.3,True,2026-04-24T09:10:43Z,Новое,Apple,,,SSD,,Mac OS,,,Минск,-,,,,,
1056996276,Игровой ноутбук Maibenben X556 (144Hz/Ryzen 5 5600H/RTX 3050 4GB/16GB/SSD 512GB),1790.0,True,2026-04-24T09:08:26Z,Б/у,Другой,,,,,,,,Минск,Да,,,,,
1060876866,Ноут бук,280.0,False,2026-04-24T09:06:36Z,Б/у,Toshiba,Intel Core Pentium,,SSD,15.6'' / 39.6 см,Windows 10,Встроенная,,Гродненская область,,IPS,,4 Гб,DDR3,
1066067582,"MSI Modern 15, i3-1215U, 16Gb, 512Gb",950.0,False,2026-04-24T09:06:25Z,Б/у,MSI,Intel Core i3,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Гомельская область,-,IPS,1920 х 1080,16 Гб,DDR4,6-10 часов
1063907748,Ноутбук Lenovo G580 (CORE I5/GeForce GT 635M),490.0,True,2026-04-24T09:02:08Z,Б/у,Lenovo,Intel Core i5,,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,,Минск,,TN + Film,1366 х 768,6 Гб,DDR3,2-4 часа
1066066674,Ноутбук samsung,55.0,False,2026-04-24T09:00:49Z,Б/у,Samsung,Intel Core i5,128 ГБ и менее,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce 810M 2 ГБ,Гомельская область,,TN + Film,1366 х 768,2 Гб,DDR3,1-2 часа
1065752299,"Игровой ноутбук i7, 16гб, 512 SSD, GTX1650 4gb",1170.0,False,2026-04-24T09:00:28Z,Б/у,Другой,Intel Core i7,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce GTX 1650 4 ГБ,Брестская область,Да,IPS,1920 х 1080,16 Гб,LPDDR4,4-6 часов
1066066433,Lenovo,400.0,False,2026-04-24T08:57:54Z,Б/у,Lenovo,Intel Core 2,,HDD,15.6'' / 39.6 см,Windows 11,,,Могилевская область,,,,4 Гб,DDR3,
1066066208,HP HQ-TRE 71025 . Комплектный. Обслужен.,200.0,False,2026-04-24T08:55:06Z,Б/у,HP,Другой,512 Гб,HDD,15.6'' / 39.6 см,Windows 8,Встроенная,,Минск,,,,2 Гб,,
1066065163,HP 255 G8 Rizen,800.0,False,2026-04-24T08:47:39Z,Б/у,HP,AMD Ryzen 5,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,,,Минск,,,1920 х 1080,12 Гб,DDR4,4-6 часов
1066065074,Ноутбук Lenovo Legion Y520-15IKBN на запчасти или целиком,200.0,True,2026-04-24T08:46:37Z,Б/у,,,,,,,,,Минск,,,,,,
1064932999,Ноутбук ASUS ( NVIDIA ) ( SSD ),470.0,False,2026-04-24T08:43:20Z,Б/у,,Intel Celeron,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce 920MX 2 ГБ,Могилевская область,,,,4 Гб,DDR3,2-4 часа
1066063881,Ноутбук Horizont H-book 15 IPK1 НЕРАБОЧИЙ,200.0,False,2026-04-24T08:41:19Z,Б/у,,,,,,,,,Минск,,,,,,
1059550610,Игровой ноутбук Lenovo Legion Ryzen 9 RTX 5070,4750.0,False,2026-04-24T08:38:24Z,Б/у,Lenovo,AMD Ryzen 9,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 5070,Минск,Да,IPS,2560 х 1440,16 Гб,LPDDR5X,6-10 часов
1066063511,Нетбук ASUS 10''2 потока/2Gb/250Gb HDD,69.99,False,2026-04-24T08:36:49Z,Б/у,,,,,,,,,Минская область,,,,,,
1066063449,Ноутбук acer,850.0,False,2026-04-24T08:36:14Z,Б/у,Acer,AMD Ryzen 5,1000 Гб,,,,,,Гомельская область,,,1920 х 1080,16 Гб,,
1066063345,РАССРОЧКА ОНЛАЙН. Ноутбук ASUS D515DA-BR028,750.0,True,2026-04-24T08:35:13Z,Б/у,ASUS,AMD Ryzen 3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Брестская область,,TN + Film,1366 х 768,,DDR4,
1065091625,MacBook Pro A1150.2006 года.Без торга.,100.0,False,2026-04-24T08:34:45Z,Б/у,Apple,,256 ГБ,,,,,,Минск,,,,,,
1038485888,"Apple MacBook Pro 14 m5 / m5 pro / m5 max / 512GB / 1TB ГАРАНТИЯ , ПОДАРКИ",4740.0,True,2026-04-24T08:32:43Z,Новое,Apple,,,,,Mac OS,,,Минск,,,,,,10 и более часов
1066063056,Ноутбук Xiaomi RedmiBook 15,1274.0,True,2026-04-24T08:32:33Z,Б/у,,,,,,,,,Минск,,,,,,
1066063016,Ноутбук,400.0,False,2026-04-24T08:32:12Z,Б/у,HP,,,,16'' / 40.6 см,,,,Минск,,,,,,
1057754270,Lenovo ThinkPad T460,489.0,True,2026-04-24T08:28:56Z,Б/у,Lenovo,Intel Core i5,128 ГБ и менее,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,4 Гб,,
1058095699,Apple MacBook Pro 13'' 2017,650.0,True,2026-04-24T08:28:56Z,Б/у,Apple,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,,,,Минск,,IPS,,8 Гб,,
1063368840,Dell Alienware 13,950.0,True,2026-04-24T08:28:56Z,Б/у,Dell,Intel Core i7,512 Гб,SSHD,13.3'' / 33.8 см,Windows 10,,,Минск,Да,,2560 х 1440,16 Гб,,
1062246846,Macbook pro 13 Intel i5 16Gb,300.0,False,2026-04-24T08:27:39Z,Б/у,Apple,Intel Core i5,,,13.3'' / 33.8 см,,,,Минск,,,,16 Гб,,
1066062577,БРОНЬ До 26.04. Не звонитьНоутбук Dell G3 15 3579,250.0,False,2026-04-24T08:26:43Z,Б/у,,,,,,,,,Минск,,,,,,
1059993009,ASUS TUF Gaming A15 FA506NCG-HN192,1999.0,True,2026-04-24T08:26:04Z,Б/у,ASUS,AMD Ryzen 7,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR5,
1054860797,MSI Modern 14 C12MO-831XBY,750.0,True,2026-04-24T08:25:33Z,Б/у,MSI,Intel Core i3,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,,,Минск,,IPS,1920 х 1080,16 Гб,,
226728414,"Intel i3, 16, ssd",250.0,False,2026-04-24T08:22:22Z,Б/у,,,,,,,,,Минск,,,,,DDR3,2-4 часа
1064382605,Ноутбук HP Elitebook 745 G6,900.0,False,2026-04-24T08:22:07Z,Б/у,HP,AMD Ryzen 5,256 ГБ,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,16 Гб,DDR4,4-6 часов
1066061952,Ноутбук Dell Vostro 15 3568 i5 7200U 8 ГБ DDR4 SSD,550.0,False,2026-04-24T08:21:53Z,Б/у,,,,,,,,,Минск,,,,,,
1066061894,Ноутбук HP для фильмов / пдд / учёбы,260.0,True,2026-04-24T08:21:22Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1066061895,Acer,270.0,False,2026-04-24T08:21:22Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1057068672,Ноутбук игровой,1690.0,False,2026-04-24T08:20:18Z,Б/у,Другой,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Гродненская область,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1066061559,Ноутбук lenovo ideapad s340-14 / i5-8265u / 240ssd / 8gb озу,720.0,True,2026-04-24T08:18:26Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1066059498,ASUS Vivobook Pro 16X / RTX 3050 / i5 / 16GB / SSD,2190.0,False,2026-04-24T08:15:48Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,16'' / 40.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Минск,,,2560 х 1600,16 Гб,,
1066058406,Hоутбук Core i5/8gb/ssd,500.0,False,2026-04-24T08:15:00Z,Б/у,Dell,Intel Core i5,256 ГБ,SSD,,Windows 10,,,Гомельская область,,,,8 Гб,DDR4,6-10 часов
1056531112,Аккумулятор батарея Lenovo ideaPad Y460 (L09L6D16),35.0,False,2026-04-24T08:13:32Z,Новое,,,,,,,,,Минск,,,,,,
1066053816,продам Ноутбук Apple Macbook Pro 13'' M1 2021,2100.0,False,2026-04-24T08:08:14Z,Б/у,Apple,Apple M1 Pro,256 ГБ,,13.3'' / 33.8 см,Mac OS,,,Минск,,,2560 х 1440,16 Гб,,10 и более часов
1066053792,Продам - Ноутбук ACER ASPIRE V5-123 с проблемкой,85.0,True,2026-04-24T08:07:53Z,Б/у,Acer,,512 Гб,HDD,11.6'' / 29.5 см,Windows 8,Дискретная,,Могилевская область,,,,4 Гб,DDR3,2-4 часа
1061765501,Lenovo Legion 5 16AIX10 Ultra 9 275HX 32Gb Rtx5060,4650.0,False,2026-04-24T08:05:20Z,Новое,Lenovo,Intel Core i9,1000 Гб,SSD,16'' / 40.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 5060,Минск,Да,IPS,2560 х 1600,32 Гб,DDR5,4-6 часов
1061751940,Apple MacBook Pro 13'' M2 2022 8GB/512GB (MNEQ3LL/A),2145.0,True,2026-04-24T08:04:41Z,Б/у,Apple,Apple M2,512 Гб,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,IPS,2560 х 1600,8 Гб,,
1064929905,Apple MacBook Air 13'' 2015 8GB/256GB,595.0,True,2026-04-24T08:04:41Z,Б/у,Apple,Intel Core i7,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,TN + Film,1440 х 900,8 Гб,,
1065031703,Apple MacBook Pro 13'' Touch Bar 2020 год 16GB/512GB CUSTOM,1295.0,True,2026-04-24T08:04:41Z,Б/у,Apple,Intel Core i5,512 Гб,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,IPS,2560 х 1600,16 Гб,,
1065049315,Apple MacBook Pro 13'' Touch Bar 2020 год 16GB/512GB CUSTOM,1199.0,True,2026-04-24T08:04:41Z,Б/у,Apple,Intel Core i5,512 Гб,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,IPS,2560 х 1600,16 Гб,,
1053413973,"Apple Macbook Pro 16'' M1 Pro 2021 16GB/512GB (MK183), Model A2485",3145.0,True,2026-04-24T08:04:40Z,Б/у,Apple,,512 Гб,SSD,,Mac OS,Встроенная,,Минск,,IPS,,16 Гб,,
1064929549,Apple MacBook Pro 13'' Touch Bar 2020 год 16GB/512GB CUSTOM,1295.0,True,2026-04-24T08:04:40Z,Б/у,Apple,Intel Core i5,512 Гб,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,IPS,2560 х 1600,16 Гб,,
1066053478,"Ноутбук,, на,, восстановление",280.0,False,2026-04-24T08:04:00Z,Б/у,HP,,,,,,,,Минская область,,,,,,
1062859921,Huawei MateBook D 14 2021 NbD-WDH9,800.0,True,2026-04-24T08:02:41Z,Б/у,Huawei,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,,
1066052888,Lenovo Loq 15IRH8 3050 6gb,2100.0,False,2026-04-24T08:02:28Z,Б/у,Lenovo,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 6 ГБ,Витебская область,Да,IPS,1920 х 1080,16 Гб,,2-4 часа
1066050743,Ноутбук ASUS Vivobook Go 15 E1504GA-BQ686,1000.0,False,2026-04-24T07:59:56Z,Б/у,ASUS,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Минск,,IPS,1920 х 1080,8 Гб,DDR5,4-6 часов
1063176149,"Apple MacBook Air M5 15'' 2026 16/512Gb-16/1Tb-24/1Tb НОВЫЕ, ВСЕ ЦВЕТА, ГАРАНТИЯ.",4290.0,True,2026-04-24T07:59:24Z,Новое,Apple,,,,,,,,Минск,,,,,,
1064877675,Acer Nitro 5 Gaming Новый,2750.0,False,2026-04-24T07:58:01Z,Новое,Acer,AMD Ryzen 5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 5060,Минск,,IPS,1920 х 1080,16 Гб,LPDDR5,6-10 часов
1066050030,MacBook Air 13 m3 2024 8/256,2500.0,False,2026-04-24T07:56:39Z,Б/у,,,,,,,,,Минск,,,,,,
1066050001,DELL intel Core i5  14 дюймов,290.0,True,2026-04-24T07:56:17Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1066049984,"Игровой ноутбук Lenovo Legion 5 17ACH6H (17.3/RYZEN 5/RTX 3060, 130Вт/144Гц)",2440.0,True,2026-04-24T07:56:09Z,Б/у,Lenovo,AMD Ryzen 5,,SSD,17.3'' / 43.9 см,Windows 10,Дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1066049920,Ноутбук Compaq 615,35.0,False,2026-04-24T07:55:14Z,Б/у,,,,,15.0'' / 38.1 см,,,,Минск,,,,,,
1066049747,Игровой ноутбук ASUS GL553VD-DM178T,1100.0,False,2026-04-24T07:53:12Z,Б/у,ASUS,Intel Core i5,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce GTX 1050 4 ГБ,Брестская область,Да,IPS,1920 х 1080,8 Гб,DDR4,4-6 часов
1066049726,Асер,230.0,False,2026-04-24T07:52:47Z,Б/у,,,,,,,,,Брестская область,,,,,,
1066049212,"MacBook Pro (Retina, 13-inch, Early 2015)",650.0,False,2026-04-24T07:46:37Z,Б/у,Apple,Intel Core i5,,,13.3'' / 33.8 см,Mac OS,,,Минск,,,2560 х 1600,8 Гб,DDR3,
1066049166,Ноутбук Lenovo 20236,250.0,False,2026-04-24T07:45:56Z,Б/у,Lenovo,,,,15.6'' / 39.6 см,Windows 7,,,Гродненская область,,,1366 х 768,4 Гб,,
1066049088,Ноутбук Asus K50IJ,50.0,False,2026-04-24T07:45:02Z,Б/у,,,,,,,,,Гродненская область,,,,,,
1066048324,"Asus X507MA: SSD 256, 4 DDR4, 2020 год",270.0,False,2026-04-24T07:42:02Z,Б/у,,,,,15.6'' / 39.6 см,Windows 10,,,Минск,,,,,DDR4,10 и более часов
1062760456,"Ноутбук Lenovo core i3 , 2 видеокарты ,ssd",500.0,True,2026-04-24T07:41:26Z,Б/у,Lenovo,Intel Core i3,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,,Витебская область,,,,4 Гб,DDR3,
188880433," Ноутбук HP ProBook 455 G1, SALE",349.99,True,2026-04-24T07:41:23Z,Б/у,,,,,,,,,Минск,,,,,,
1046973142,Игровой ноутбук Lenovo Legion Y520-15 [80WK002MRK],949.99,True,2026-04-24T07:41:23Z,Б/у,,,,,,,,,Минск,Да,,,,,
1052558203,Ноутбук Acer Swift 1 SF114-32-C8MQ,399.99,True,2026-04-24T07:41:23Z,Б/у,Acer,,,,,,,,Минск,,,,,,
1045288330,Ноутбук для офиса и дома,200.0,True,2026-04-24T07:40:20Z,Б/у,,,256 ГБ,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,,Витебская область,,TN + Film,1280 х 800,4 Гб,DDR3,
1062742775,"Ноутбук Toshiba 2 ядра, 4GB ОЗУ",200.0,True,2026-04-24T07:39:18Z,Б/у,Toshiba,Intel Celeron,,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,,Витебская область,,,,4 Гб,DDR3,
1052785358,Ноутбук Lenovo IdeaPad 3 15IAU7 (FHD IPS/i3-12gen/8GB/SSD 256GB),890.0,True,2026-04-24T07:37:21Z,Б/у,Lenovo,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,4-6 часов
1052785397,Ноутбук Dell Latitude 15 E5570 (FHD IPS/i7-6gen/8GB/SSD 2G56B),890.0,True,2026-04-24T07:37:21Z,Б/у,Dell,Intel Core i7,256 ГБ,SSD,15.5'' / 39.4 см,Windows 10,Встроенная,,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,1-2 часа
1052785420,Ноутбук Lenovo IdeaPad 3 15IML05 (FHD IPS/i3-10gen/GeForce MX130 2GB/8GB/SSD 256GB),890.0,True,2026-04-24T07:37:21Z,Б/у,Lenovo,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce MX130 2 ГБ,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,2-4 часа
1052785443,Ноутбук Lenovo ThinkPad T480S (IPS/i5-8gen/8GB/SSD 256GB),790.0,True,2026-04-24T07:37:21Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,2-4 часа
1052785453,Ноутбуки Dell Latitude 5420 (FHD IPS/i3-11gen/8GB/SSD 256GB),690.0,True,2026-04-24T07:37:21Z,Б/у,Dell,Intel Core i3,256 ГБ,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,2-4 часа
1052785499,Ноутбук HP Pavilion 15-ab (FHD/i7-5gen/8GB/SSD 250GB),690.0,True,2026-04-24T07:37:21Z,Б/у,HP,Intel Core i7,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,,Минск,,TN + Film,1366 х 768,8 Гб,DDR3,2-4 часа
1052785500,Ноутбук 2-в-1 ASUS VivoBook Flip 14 TP412FA (FHD IPS/i3-10gen/8GB/SSD 256GB),690.0,True,2026-04-24T07:37:21Z,Б/у,ASUS,Intel Core i3,256 ГБ,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1080,8 Гб,DDR4,4-6 часов
1052785524,Ноутбук HP ProBook 430 G5 (FHD IPS/i5-8gen/8GB/SSD 256GB),690.0,True,2026-04-24T07:37:21Z,Б/у,HP,Intel Core i5,256 ГБ,SSD,13.3'' / 33.8 см,Windows 10,Встроенная,Intel UHD Graphics,Минск,-,IPS,1920 х 1200,8 Гб,DDR4,2-4 часа
1052785716,Ноутбук Lenovo G50-30 (HD/Celeron N2840/4GB/HDD 500GB),290.0,True,2026-04-24T07:37:21Z,Б/у,Lenovo,Intel Celeron,512 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная,,Минск,-,TN + Film,1366 х 768,4 Гб,DDR3,2-4 часа
1054872110,Ноутбук Lenovo IdeaPad 330-15IKB (FHD/i5-8gen/Radeon 530 2GB/8GB/SSD 256GB),690.0,True,2026-04-24T07:37:21Z,Б/у,,,,,,,,,Минск,,,,,,
1057818167,Ноутбук Asus VivoBook 14 X409FA (HD/i3-10gen/8GB/SSD 256GB),790.0,True,2026-04-24T07:37:21Z,Б/у,,,,,,,,,Минск,,,,,,
1058203817,Ноутбук MSI Modern 14 C5M (FHD IPS/Ryzen 5 5625U/16GB/SSD 256GB),990.0,True,2026-04-24T07:37:21Z,Б/у,MSI,,,,,,,,Минск,,,,,,
1058964966,Ноутбук Lenovo ThinkPad E16 Gen 3 (FHD IPS/Core Ultra 5 225U/16GB/SSD 512GB),2690.0,True,2026-04-24T07:37:21Z,Б/у,Lenovo,,,,,,,,Минск,,,,,,
1060825084,Ноутбук Acer Swift SF314-59 (FHD IPS/i5-11gen/8GB/SSD 256GB),890.0,True,2026-04-24T07:37:21Z,Б/у,,,,,,,,,Минск,,,,,,
1063354554,Apple MacBook Neo  2026 НОВЫЕ,2490.0,True,2026-04-24T07:35:04Z,Новое,Apple,Другой,,,13.3'' / 33.8 см,,,,Минск,,,,,,
1066047063,Ультрабук Redmibook 14,900.0,False,2026-04-24T07:34:37Z,Б/у,Xiaomi,AMD Ryzen 5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,,,Брестская область,,,1920 х 1080,16 Гб,DDR4,6-10 часов
236368434,Lenovo x280,0.0,False,2026-04-24T07:30:03Z,Б/у,Lenovo,Intel Core i5,,,12.5'' / 31.8 см,,,,Могилевская область,,,,,,10 и более часов
1066046387,Ноутбук HP 15-da0489ur,300.0,True,2026-04-24T07:25:30Z,Б/у,HP,,,,,,,,Могилевская область,,,,,,
1049019578,Игровой ноутбук ASUS TUF Gaming A17 (17.3''/RYZEN 7/16GB/RTX 3050 Ti/144Гц),2100.0,True,2026-04-24T07:20:15Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,17.3'' / 43.9 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce RTX 3050 Ti 4 ГБ,Минск,Да,IPS,1920 х 1080,16 Гб,DDR5,2-4 часа
1058430107,Ноутбук MacBook Air 13 M1 2020 (M1/8GB/SSD 256Gb) безнал опт макбук мак apple,1400.0,True,2026-04-24T07:19:39Z,Б/у,Apple,Apple M1,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,,,Минск,,,2560 х 1600,8 Гб,,2-4 часа
1066044104,Dell 15'' i3/8Gb/2 видюхи/SSD 240Gb отл. состояние,340.0,False,2026-04-24T07:16:52Z,Б/у,,,,,,,,,Минская область,,,,,,
1066043965,Ноутбук,300.0,False,2026-04-24T07:15:13Z,Б/у,Dell,,,,,,,,Брестская область,,,,,,
1066043944,Асус в идеальном состоянии,480.0,False,2026-04-24T07:15:09Z,Б/у,ASUS,,512 Гб,SSD,,Windows 10,Встроенная и дискретная,NVIDIA GeForce 810M 2 ГБ,Гомельская область,,,,4 Гб,,
